Institution,Service,URL,Present,Notes
University of Oregon,Data_analysis_instruction,https://researchguides.uoregon.edu/c.php?g=567658&p=3987370,n,
University of Oregon,Data_analysis_instruction,https://researchguides.uoregon.edu/library_workshops/python,n,
University of Texas at Austin,Data_analysis_instruction,https://www.lib.utexas.edu/events/234,y,
University of Utah,Data_analysis_instruction,https://campusguides.lib.utah.edu/c.php?g=893558&p=6660727,n,
University of Washington,Data_analysis_instruction,https://guides.lib.uw.edu/research/dstools/help,n,
"University of Wisconsin, Madison",Data_analysis_instruction,https://researchguides.library.wisc.edu/R/why,y,
Washington State University,Data_analysis_instruction,https://ciser.wsu.edu/events-workshops/,n,
Michigan State University,Data_analysis_web,http://libguides.lib.msu.edu/c.php?g=96626&p=768034,n,
Michigan State University,Data_analysis_web,https://libguides.lib.msu.edu/dataanalysis,n,
Ohio State University,Data_analysis_web,http://guides.osu.edu/DH/data,n,
Ohio State University,Data_analysis_web,https://hslguides.osu.edu/hsl_du_software/home,n,
Oregon State University,Data_analysis_web,https://guides.library.oregonstate.edu/data,n,
Pennsylvania State University,Data_analysis_web,https://guides.libraries.psu.edu/c.php?g=894031&p=6429300,y,
Stanford University,Data_analysis_web,https://library.stanford.edu/research/data-and-statistical-software,n,
"University of California, Berkeley",Data_analysis_web,https://guides.lib.berkeley.edu/ps190/stats,n,
"University of California, Berkeley",Data_analysis_web,https://update.lib.berkeley.edu/2016/03/04/professional-development-data-analysis-take-it-to-the-max/,n,
"University of California, Davis",Data_analysis_web,https://www.library.ucdavis.edu/service/digital-scholarship/,n,
"University of California, Los Angeles",Data_analysis_web,https://www.library.ucla.edu/news/data-archive-workshops,n,
University of Illinois at Urbana-Champaign,Data_analysis_web,https://guides.library.illinois.edu/c.php?g=348074&p=2346110,n,
University of Illinois at Urbana-Champaign,Data_analysis_web,https://www.library.illinois.edu/search.php?q=Data+analysis+or+programming&hl=en&safe=off&filter=0,n,
University of Iowa,Data_analysis_web,https://its.uiowa.edu/big-data-analytics,n,
"University of Maryland, College Park",Data_analysis_web,https://lib.guides.umd.edu/c.php?g=327087&p=3506810,n,
"University of Minnesota, Twin Cities",Data_analysis_web,https://www.lib.umn.edu/datamanagement/computing,n,
University of Oregon,Data_analysis_web,https://researchguides.uoregon.edu/c.php?g=567658&p=3940646,n,
University of Oregon,Data_analysis_web,https://researchguides.uoregon.edu/c.php?g=567658&p=3987370,n,
University of Southern California,Data_analysis_web,https://libguides.usc.edu/c.php?g=234919,n,
University of Texas at Austin,Data_analysis_web,https://guides.lib.utexas.edu/datalab/home,n,
University of Utah,Data_analysis_web,https://campusguides.lib.utah.edu/c.php?g=893558&p=6425370,n,
University of Utah,Data_analysis_web,https://lib.utah.edu/services/knowledge-commons/software.php,n,
University of Washington,Data_analysis_web,https://guides.lib.uw.edu/hsl/data/analyze,n,
University of Washington,Data_analysis_web,https://guides.lib.uw.edu/research/dstools/help,n,
"University of Wisconsin, Madison",Data_analysis_web,https://researchguides.library.wisc.edu/R,n,
Washington State University,Data_analysis_web,https://atl.wsu.edu/assessment-toolkits/assessment-data-analysis-toolkit/,n,
Washington State University,Data_analysis_web,https://libguides.libraries.wsu.edu/dataviz/programming,n,
Arizona State University,Data_management_plans_consult,https://lib.asu.edu/research,n,
Arizona State University,Data_management_plans_consult,https://libguides.asu.edu/data,y,
Michigan State University,Data_management_plans_consult,https://lib.msu.edu/rdmg/advising/,y,
Ohio State University,Data_management_plans_consult,https://guides.osu.edu/c.php?g=711955,y,
Ohio State University,Data_management_plans_consult,https://library.osu.edu/researchcommons/help/managing-data,y,
Oregon State University,Data_management_plans_consult,https://guides.library.oregonstate.edu/friendly.php?s=dmp,y,
Oregon State University,Data_management_plans_consult,https://guides.library.oregonstate.edu/research-data-services/data-management-file-organization,n,
Pennsylvania State University,Data_management_plans_consult,http://guides.libraries.psu.edu/dmptoolkit,y,
Pennsylvania State University,Data_management_plans_consult,https://libraries.psu.edu/research/research-data-services/data-management,y,
Stanford University,Data_management_plans_consult,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,y,
Stanford University,Data_management_plans_consult,https://library.stanford.edu/research/data-management-services/data-management-plans/specific-guidance,n,
Texas A&M University,Data_management_plans_consult,http://tamu.libguides.com/research-data-management/dmps,n,
Texas A&M University,Data_management_plans_consult,https://library.tamu.edu/services/scholarly_communication/Data_Management/planning.html,y,
University of Arizona,Data_management_plans_consult,https://data.library.arizona.edu/our-services,y,
"University of California, Berkeley",Data_management_plans_consult,https://guides.lib.berkeley.edu/researchdata,y,
"University of California, Berkeley",Data_management_plans_consult,https://researchdata.berkeley.edu/services/data-management-plans,y,
"University of California, Davis",Data_management_plans_consult,https://www.library.ucdavis.edu/service/data-management/plan-2/,n,
"University of California, Los Angeles",Data_management_plans_consult,https://www.library.ucla.edu/support/research-help/research-data-services,y,
"University of Colorado, Boulder",Data_management_plans_consult,https://www.colorado.edu/libraries/research-assistance/data-services,y,
University of Florida,Data_management_plans_consult,http://arcs.uflib.ufl.edu/consultations/,n,
University of Iowa,Data_management_plans_consult,https://www.lib.uiowa.edu/data/plan/,y,
"University of Maryland, College Park",Data_management_plans_consult,https://www.lib.umd.edu/data/dmp,n,
"University of Minnesota, Twin Cities",Data_management_plans_consult,https://www.lib.umn.edu/datamanagement/DMP,y,
"University of Minnesota, Twin Cities",Data_management_plans_consult,https://www.lib.umn.edu/datamanagement/workshops,n,
University of North Carolina at Chapel Hill,Data_management_plans_consult,https://guides.lib.unc.edu/researchdatatoolkit/unc-services,n,
University of North Carolina at Chapel Hill,Data_management_plans_consult,https://library.unc.edu/hub/services/data-management-consulting/,n,
University of Oregon,Data_management_plans_consult,https://library.uoregon.edu/data-services/contact,y,
University of Texas at Austin,Data_management_plans_consult,https://www.lib.utexas.edu/research-help-support/research-data-services,y,
University of Utah,Data_management_plans_consult,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,y,
University of Utah,Data_management_plans_consult,https://lib.utah.edu/services/data-management/plans.php,y,
University of Washington,Data_management_plans_consult,https://guides.lib.uw.edu/research/dmg/dmp,y,
"University of Wisconsin, Madison",Data_management_plans_consult,https://researchdata.wisc.edu/our-services/,y,
Washington State University,Data_management_plans_consult,https://libguides.libraries.wsu.edu/datamanagement/introduction,y,
Arizona State University,Data_management_plans_instruction,https://libguides.asu.edu/data,n,
Michigan State University,Data_management_plans_instruction,https://lib.msu.edu/rdmg/training/,n,
Ohio State University,Data_management_plans_instruction,https://guides.osu.edu/c.php?g=711955,n,
Oregon State University,Data_management_plans_instruction,https://guides.library.oregonstate.edu/Library-Workshops-for-Grad-Students-Faculty/workshops_on_demand,n,Not available
Oregon State University,Data_management_plans_instruction,https://guides.library.oregonstate.edu/research-data-services/data-management-file-organization,n,
Pennsylvania State University,Data_management_plans_instruction,http://guides.libraries.psu.edu/dmptoolkit,n,
Pennsylvania State University,Data_management_plans_instruction,https://libraries.psu.edu/research/research-data-services/data-management,n,
Stanford University,Data_management_plans_instruction,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,y,
Stanford University,Data_management_plans_instruction,https://library.stanford.edu/research/data-management-services/data-best-practices,n,
Texas A&M University,Data_management_plans_instruction,http://tamu.libguides.com/research-data-management/workshops,y,
Texas A&M University,Data_management_plans_instruction,https://tamu.libguides.com/research-data-management/workshops,y,
University of Arizona,Data_management_plans_instruction,https://data.library.arizona.edu/data-management-plans,n,
University of Arizona,Data_management_plans_instruction,https://data.library.arizona.edu/our-services,n,
"University of California, Berkeley",Data_management_plans_instruction,https://guides.lib.berkeley.edu/researchdata,n,
"University of California, Davis",Data_management_plans_instruction,https://www.library.ucdavis.edu/guide/mapping-and-gis/#selected-map-gis-data-sources-4,n,
"University of California, Davis",Data_management_plans_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,y,
"University of California, Los Angeles",Data_management_plans_instruction,https://guides.library.ucla.edu/data-wednesdays/dmp?_ga=2.179210662.322659095.1593128726-1515400080.1593128726,n,Not available
University of Florida,Data_management_plans_instruction,https://guides.uflib.ufl.edu/datamanagement/dmp,y,
University of Florida,Data_management_plans_instruction,https://guides.uflib.ufl.edu/datamanagement/home,y,
University of Illinois at Urbana-Champaign,Data_management_plans_instruction,https://www.library.illinois.edu/rds/plan/,n,
University of Illinois at Urbana-Champaign,Data_management_plans_instruction,https://www.library.illinois.edu/rds/workshops/,n,
University of Iowa,Data_management_plans_instruction,http://www.lib.uiowa.edu/data/plan/tools/,n,
"University of Maryland, College Park",Data_management_plans_instruction,https://www.lib.umd.edu/data/dmp,n,Not available
"University of Minnesota, Twin Cities",Data_management_plans_instruction,https://www.lib.umn.edu/datamanagement/workshops,n,
University of North Carolina at Chapel Hill,Data_management_plans_instruction,https://guides.lib.unc.edu/dmpintro,n,
University of Oregon,Data_management_plans_instruction,https://researchguides.uoregon.edu/data-management,n,
University of Oregon,Data_management_plans_instruction,https://researchguides.uoregon.edu/library_workshops/DMPtool,y,
University of Southern California,Data_management_plans_instruction,https://libguides.usc.edu/CER_RDM,y,
University of Utah,Data_management_plans_instruction,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,n,
University of Utah,Data_management_plans_instruction,https://lib.utah.edu/services/data-management/education-training.php,y,
University of Washington,Data_management_plans_instruction,https://guides.lib.uw.edu/research/dmg/dmp,n,
University of Washington,Data_management_plans_instruction,https://www.lib.washington.edu/digitalscholarship/hacking-the-academy-programming-series,y,
"University of Wisconsin, Madison",Data_management_plans_instruction,https://researchdata.wisc.edu/our-services/,n,
Washington State University,Data_management_plans_instruction,https://libguides.libraries.wsu.edu/datamanagement,n,
Arizona State University,Data_management_plans_web,https://libguides.asu.edu/c.php?g=264208&p=1763700,y,
Arizona State University,Data_management_plans_web,https://libguides.asu.edu/data,y,
Michigan State University,Data_management_plans_web,https://lib.msu.edu/rdmg/resources/,n,
Ohio State University,Data_management_plans_web,https://guides.osu.edu/c.php?g=711955,n,
Oregon State University,Data_management_plans_web,https://guides.library.oregonstate.edu/friendly.php?s=dmp,y,
Oregon State University,Data_management_plans_web,https://guides.library.oregonstate.edu/research-data-services/data-management-file-organization,n,
Pennsylvania State University,Data_management_plans_web,http://guides.libraries.psu.edu/dmptoolkit,n,
Pennsylvania State University,Data_management_plans_web,https://www.e-education.psu.edu/dmpt/,n,
Stanford University,Data_management_plans_web,https://library.stanford.edu/research/data-management-services/data-management-plans,y,
Stanford University,Data_management_plans_web,https://library.stanford.edu/research/data-management-services/data-management-plans/specific-guidance,n,
Texas A&M University,Data_management_plans_web,http://tamu.libguides.com/research-data-management/collaborate,n,
Texas A&M University,Data_management_plans_web,https://tamu.libguides.com/research-data-management/dmps,y,
University of Arizona,Data_management_plans_web,https://data.library.arizona.edu/data-management-plans,y,
"University of California, Berkeley",Data_management_plans_web,https://researchdata.berkeley.edu/services/data-management-plans,n,
"University of California, Davis",Data_management_plans_web,https://www.library.ucdavis.edu/service/data-management/plan-2/,n,
"University of California, Davis",Data_management_plans_web,https://www.library.ucdavis.edu/service/data-management/share/,n,
"University of California, Los Angeles",Data_management_plans_web,https://guides.library.ucla.edu/c.php?g=180539&p=1189314,y,
"University of California, Los Angeles",Data_management_plans_web,https://www.library.ucla.edu/location/data-science-center/data-archive-collections,n,
University of Florida,Data_management_plans_web,https://guides.uflib.ufl.edu/datamanagement/dmp,n,
University of Florida,Data_management_plans_web,https://guides.uflib.ufl.edu/datamanagement/tableau,n,
University of Illinois at Urbana-Champaign,Data_management_plans_web,https://www.library.illinois.edu/rds/plan/,y,
University of Iowa,Data_management_plans_web,https://www.lib.uiowa.edu/data/plan/,y,
"University of Maryland, College Park",Data_management_plans_web,https://www.lib.umd.edu/data/dmp,n,Not available
"University of Maryland, College Park",Data_management_plans_web,https://www.lib.umd.edu/data/dmp-guide,n,Not available
"University of Minnesota, Twin Cities",Data_management_plans_web,https://www.lib.umn.edu/datamanagement/dmp,y,
"University of Minnesota, Twin Cities",Data_management_plans_web,https://www.lib.umn.edu/datamanagement/DMP,y,
University of North Carolina at Chapel Hill,Data_management_plans_web,https://guides.lib.unc.edu/dmpintro/tools,n,
University of North Carolina at Chapel Hill,Data_management_plans_web,https://guides.lib.unc.edu/researchdatatoolkit/home,y,
University of Oregon,Data_management_plans_web,https://researchguides.uoregon.edu/data-management,y,
University of Oregon,Data_management_plans_web,https://researchguides.uoregon.edu/data-management/dmp,y,
University of Southern California,Data_management_plans_web,https://libguides.usc.edu/datareference,n,
University of Texas at Austin,Data_management_plans_web,https://guides.lib.utexas.edu/DMP,n,
University of Texas at Austin,Data_management_plans_web,https://www.lib.utexas.edu/research-help-support/research-data-services,n,
University of Utah,Data_management_plans_web,http://campusguides.lib.utah.edu/c.php?g=160412&p=1051780,y,
University of Utah,Data_management_plans_web,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,n,
University of Washington,Data_management_plans_web,https://guides.lib.uw.edu/research/dmg/dmp,n,
"University of Wisconsin, Madison",Data_management_plans_web,https://researchdata.wisc.edu/dmp-introduction/,y,
Washington State University,Data_management_plans_web,https://libguides.libraries.wsu.edu/datamanagement,n,
Washington State University,Data_management_plans_web,https://libguides.libraries.wsu.edu/datamanagement/datasharing,y,
Arizona State University,Data_visualization_software_consult,https://lib.asu.edu/data/about,n,
Arizona State University,Data_visualization_software_consult,https://lib.asu.edu/data/open-lab,y,
Michigan State University,Data_visualization_software_consult,http://digitalscholarshiplab.msu.edu/using-the-lab/experts/,y,
Michigan State University,Data_visualization_software_consult,https://lib.msu.edu/about/data/,y,
Ohio State University,Data_visualization_software_consult,https://library.osu.edu/researchcommons/help/visualizing-data,y,
Pennsylvania State University,Data_visualization_software_consult,https://guides.libraries.psu.edu/data-analytics-visualization,y,
Pennsylvania State University,Data_visualization_software_consult,https://libraries.psu.edu/about/departments/research-informatics-and-publishing/advanced-analytics-and-visualization-digital,y,
Stanford University,Data_visualization_software_consult,https://library.stanford.edu/events/data-visualization-r,n,
Texas A&M University,Data_visualization_software_consult,http://tamu.libguides.com/viz,n,
"University of California, Davis",Data_visualization_software_consult,https://www.library.ucdavis.edu/service/digital-scholarship/,y,
"University of California, Los Angeles",Data_visualization_software_consult,https://www.library.ucla.edu/datasquad,y,
"University of California, Los Angeles",Data_visualization_software_consult,https://www.library.ucla.edu/events/intro-tableau-public,n,
"University of Colorado, Boulder",Data_visualization_software_consult,https://calendar.colorado.edu/event/interdisciplinary_data_consult_hours_5549?utm_campaign=widget&utm_medium=widget&utm_source=University+of+Colorado+Boulder,y,
University of Florida,Data_visualization_software_consult,http://arcs.uflib.ufl.edu/services/visualization/,y,
University of Iowa,Data_visualization_software_consult,https://www.lib.uiowa.edu/data/data-analysis/,n,
"University of Minnesota, Twin Cities",Data_visualization_software_consult,https://libguides.umn.edu/c.php?g=921727&p=6644331,n,Not available
University of North Carolina at Chapel Hill,Data_visualization_software_consult,https://guides.lib.unc.edu/lorinbruckner,y,
University of Oregon,Data_visualization_software_consult,https://library.uoregon.edu/psc-visualization-lab,n,
Arizona State University,Data_visualization_software_instruction,https://lib.asu.edu/data/open-lab,n,
Arizona State University,Data_visualization_software_instruction,https://lib.asu.edu/librarychannel/Competition-Telling-stories-data,n,
Michigan State University,Data_visualization_software_instruction,http://digitalscholarshiplab.msu.edu/using-the-lab/experts/,n,
Michigan State University,Data_visualization_software_instruction,http://digitalscholarshiplab.msu.edu/using-the-lab/lab-technology/,n,
Ohio State University,Data_visualization_software_instruction,https://library.osu.edu/researchcommons/help/visualizing-data,n,
Pennsylvania State University,Data_visualization_software_instruction,https://guides.libraries.psu.edu/data-analytics-visualization,y,
Pennsylvania State University,Data_visualization_software_instruction,https://libraries.psu.edu/about/departments/research-informatics-and-publishing/advanced-analytics-and-visualization-digital,n,
Stanford University,Data_visualization_software_instruction,https://library.stanford.edu/events/data-visualization-tableau,y,
Stanford University,Data_visualization_software_instruction,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,n,
University of Arizona,Data_visualization_software_instruction,https://libguides.library.arizona.edu/dighumantools/dataviz,n,
"University of California, Berkeley",Data_visualization_software_instruction,https://guides.lib.berkeley.edu/data-visualization/tools,n,
"University of California, Davis",Data_visualization_software_instruction,https://datalab.ucdavis.edu/instructional-support/,n,
"University of California, Davis",Data_visualization_software_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,y,
"University of California, Los Angeles",Data_visualization_software_instruction,https://www.library.ucla.edu/events/intro-tableau-public,y,
"University of California, Los Angeles",Data_visualization_software_instruction,https://www.library.ucla.edu/support/research-help/research-data-services,y,
"University of Colorado, Boulder",Data_visualization_software_instruction,https://osf.io/36mj4/,y,
University of Florida,Data_visualization_software_instruction,https://guides.uflib.ufl.edu/images,n,
University of Illinois at Urbana-Champaign,Data_visualization_software_instruction,https://guides.library.illinois.edu/visualize-your-data/,n,
University of Illinois at Urbana-Champaign,Data_visualization_software_instruction,https://www.library.illinois.edu/sc/services/data-visualization/,n,
University of Iowa,Data_visualization_software_instruction,https://ppc.uiowa.edu/isrc/methods-consulting,n,
University of Iowa,Data_visualization_software_instruction,https://www.lib.uiowa.edu/news-and-events/event/?id=53141,y,
"University of Maryland, College Park",Data_visualization_software_instruction,https://www.lib.umd.edu/binaries/content/assets/public/gis/data-viz-workbook---final-july-20189.13.18.pdf,n,
"University of Maryland, College Park",Data_visualization_software_instruction,https://www.lib.umd.edu/rc/data-science,y,
"University of Minnesota, Twin Cities",Data_visualization_software_instruction,https://libguides.umn.edu/datavis,n,
University of North Carolina at Chapel Hill,Data_visualization_software_instruction,https://guides.lib.unc.edu/DataViz/reading,n,
University of North Carolina at Chapel Hill,Data_visualization_software_instruction,https://guides.lib.unc.edu/lorinbruckner,y,
University of Oregon,Data_visualization_software_instruction,https://library.uoregon.edu/psc-visualization-lab,n,
University of Oregon,Data_visualization_software_instruction,https://researchguides.uoregon.edu/library_workshops/r,y,
University of Southern California,Data_visualization_software_instruction,https://libraries.usc.edu/events/usc-libraries-data-and-visualization-workshops-0,y,
University of Texas at Austin,Data_visualization_software_instruction,https://guides.lib.utexas.edu/c.php?g=494171&p=5550738,n,
University of Texas at Austin,Data_visualization_software_instruction,https://www.lib.utexas.edu/events/312,y,
University of Utah,Data_visualization_software_instruction,https://campusguides.lib.utah.edu/c.php?g=160571&p=1050556,n,
University of Washington,Data_visualization_software_instruction,https://guides.lib.uw.edu/hsl/data/analyze#s-lg-box-1908365,n,
"University of Wisconsin, Madison",Data_visualization_software_instruction,https://researchguides.library.wisc.edu/R/why,y,
Washington State University,Data_visualization_software_instruction,https://libguides.libraries.wsu.edu/dataviz/programming,n,
Arizona State University,Data_visualization_software_web,https://lib.asu.edu/librarychannel/Get-involved-data-science,n,
Michigan State University,Data_visualization_software_web,http://digitalscholarshiplab.msu.edu/using-the-lab/lab-technology/,n,
Michigan State University,Data_visualization_software_web,http://libguides.lib.msu.edu/c.php?g=966965&p=7019951,n,
Ohio State University,Data_visualization_software_web,http://guides.osu.edu/DH/viz,n,
Ohio State University,Data_visualization_software_web,https://library.osu.edu/researchcommons/help/visualizing-data,n,
Oregon State University,Data_visualization_software_web,https://guides.library.oregonstate.edu/data,n,
Pennsylvania State University,Data_visualization_software_web,https://guides.libraries.psu.edu/data-analytics-visualization,n,
Pennsylvania State University,Data_visualization_software_web,https://libraries.psu.edu/about/departments/research-informatics-and-publishing/advanced-analytics-and-visualization-digital,n,
Stanford University,Data_visualization_software_web,https://library.stanford.edu/events/basics-data-visualization,n,
Texas A&M University,Data_visualization_software_web,https://library.tamu.edu/libraryInstruction/the-studio.html,n,
University of Arizona,Data_visualization_software_web,https://libguides.library.arizona.edu/dighumantools/dataviz,n,
"University of California, Berkeley",Data_visualization_software_web,https://guides.lib.berkeley.edu/data-visualization/about,y,
"University of California, Berkeley",Data_visualization_software_web,https://guides.lib.berkeley.edu/data-visualization/type,y,
"University of California, Davis",Data_visualization_software_web,"https://www.library.ucdavis.edu/service/research-data-services/#Data%20Extraction,%20Formatting,%20and%20Visualization",n,
"University of California, Los Angeles",Data_visualization_software_web,https://www.library.ucla.edu/news/research-data-visualization-2017-spring-workshop-series,n,
"University of Colorado, Boulder",Data_visualization_software_web,https://www.colorado.edu/crdds/learning-materials,y,
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/visualization,n,
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/Visualization,n,
University of Illinois at Urbana-Champaign,Data_visualization_software_web,https://www.library.illinois.edu/sc/services/data-visualization/,n,
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642925,y,
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642972,n,
University of North Carolina at Chapel Hill,Data_visualization_software_web,http://learndataviz.web.unc.edu/,y,
University of North Carolina at Chapel Hill,Data_visualization_software_web,https://guides.lib.unc.edu/DataViz/basics,y,
University of Oregon,Data_visualization_software_web,https://library.uoregon.edu/scilib/psc-visualization-lab-resources,n,
University of Southern California,Data_visualization_software_web,https://libguides.usc.edu/visualizeLA,n,
University of Texas at Austin,Data_visualization_software_web,https://guides.lib.utexas.edu/data-visualization,n,
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=160762&p=1050352,n,
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=893558&p=6444106,y,
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/hsl/data/analyze,n,
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/research/dstools/visualize,n,
"University of Wisconsin, Madison",Data_visualization_software_web,https://researchguides.library.wisc.edu/R/ggplot2,y,
Washington State University,Data_visualization_software_web,https://designlab.wisc.edu/tag/data-visualization/,n,
Washington State University,Data_visualization_software_web,https://libguides.libraries.wsu.edu/dataviz,n,
Arizona State University,Statistical_consulting,https://lib.asu.edu/data/open-lab,n,
Michigan State University,Statistical_consulting,http://libguides.lib.msu.edu/datastats,n,
Michigan State University,Statistical_consulting,https://lib.msu.edu/rdmg/servcat/cstat/,n,
Ohio State University,Statistical_consulting,https://scs.osu.edu/,n,
Oregon State University,Statistical_consulting,https://stat.oregonstate.edu/consultingdropin,n,
